 uniqueID,fam_id,fam_id 2,Income-to-needs,sub_id,Sex,Inequality Grp,Income Grp,Final Grp,Household Income,Valence Pre,Arousal Pre,Valence Post,Arousal Post,Age,CT Mean Income,Gini CT,Voice Rating,Formant Position,Formant Dispersion,Fundamental Frequency,N1,N2,N3,N4,N5,N6,Neuroticism,E1,E2,E3,E4,E5,E6,Extroversion,O1,O2,O3,O4,O5,O6,Openness,A1,A2,A3,A4,A5,A6,Agreeableness,C1,C2,C3,C4,C5,C6,Conscientiousness
FAM2825_440475,FAM2825,FAM2825,1.202971339,440475,1,low,low,LI-LII,40000,5,1,4,1,175,64700,0.381826525,,0.053453634,1392.468632,230.3168979,14,13,14,15,16,11,83,24,17,17,18,23,21,120,22,17,18,15,17,14,103,14,19,21,21,18,22,115,19,15,18,18,17,16,103
FAM2825_314968,FAM2825,FAM2825,1.202971339,314968,0,low,low,LI-LII,40000,4,1,3,2,202,64700,0.381826525,,,,,20,14,20,12,15,8,89,23,18,22,22,23,10,118,23,11,18,14,17,22,105,16,10,23,14,9,19,91,18,18,16,19,19,14,104
FAM3063_469644,FAM3063,FAM3063,1.202971339,469644,0,low,low,LI-LII,40000,4,2,5,1,226,64700,0.381826525,,1.816525725,,,14,6,11,11,13,10,65,21,18,15,18,21,20,113,24,16,18,16,18,19,111,21,22,22,17,16,22,120,20,17,19,19,20,18,113
FAM3063_544825,FAM3063,FAM3063,1.202971339,544825,1,low,low,LI-LII,40000,3,2,3,1,174,64700,0.381826525,,-0.237349894,1379.036556,272.0039358,15,14,12,16,16,12,85,27,22,15,21,19,23,127,19,20,19,18,21,19,116,17,22,24,19,18,19,119,19,19,20,20,19,16,113
FAM3318_482629,FAM3318,FAM3318,1.202971339,482629,0,low,low,LI-LII,40000,5,1,5,2,217,64700,0.381826525,,-0.612543435,,,11,4,1,4,12,3,35,30,27,22,20,29,24,152,24,20,23,13,25,20,125,28,24,27,23,22,30,154,25,20,30,23,24,15,137
FAM3318_528428,FAM3318,FAM3318,1.202971339,528428,1,low,low,LI-LII,40000,5,2,5,1,183,64700,0.381826525,,-0.159955559,1359.299525,300.0823828,23,12,21,21,11,16,104,19,18,10,15,18,15,95,15,23,16,12,19,17,102,18,22,24,22,18,19,123,18,20,23,23,24,21,129
FAM2540_483066,FAM2540,FAM2540,1.202971339,483066,0,low,low,LI-LII,40000,4,2,4,2,150,52646,0.397575315,,1.345130382,1278.023118,240.3163768,10,15,12,15,15,12,79,21,17,17,21,21,18,115,22,15,22,14,20,21,114,19,21,24,13,16,21,114,22,16,24,21,24,11,118
FAM2540_346740,FAM2540,FAM2540,1.202971339,346740,0,low,low,LI-LII,40000,5,1,4,1,177,52646,0.397575315,,-1.953705321,1207.022944,127.9772051,16,16,12,10,21,12,87,24,23,20,20,25,27,139,24,18,22,11,21,22,118,22,17,23,17,4,25,108,25,15,19,22,20,12,113
FAM2024_434044,FAM2024,FAM2024,1.202971339,434044,0,low,low,LI-LII,40000,4,1,3,1,213,43195,0.417031739,,,,,13,15,17,17,13,12,87,26,18,14,22,27,18,125,16,18,18,15,23,17,107,22,11,26,21,18,24,122,20,19,21,17,19,10,106
FAM2024_525494,FAM2024,FAM2024,1.202971339,525494,0,low,low,LI-LII,40000,4,2,3,2,197,43195,0.417031739,,,,,17,17,21,20,21,14,110,18,19,12,20,20,19,108,15,16,15,16,17,11,90,18,11,19,22,18,18,106,18,13,20,17,19,15,102
FAM2693_370598,FAM2693,FAM2693,1.202971339,370598,0,low,low,LI-LII,40000,3,1,3,1,170,55206,0.423247582,,,,,9,14,9,7,13,5,57,7,9,16,13,14,5,64,13,4,6,17,19,15,74,3,1,12,9,13,10,48,24,21,20,22,24,23,134
FAM2693_442183,FAM2693,FAM2693,1.202971339,442183,1,low,low,LI-LII,40000,4,1,4,1,154,55206,0.423247582,,-0.416091176,1327.89916,209.7957394,18,20,25,16,16,7,102,21,8,9,7,15,15,75,31,14,20,13,21,12,111,15,22,21,16,17,20,111,16,17,22,20,20,19,114
FAM5313_424807,FAM5313,FAM5313,1.202971339,424807,1,low,low,LI-LII,40000,4,1,3,2,189,55206,0.423247582,,-0.067209156,1343.109221,227.9410616,15,12,13,19,16,12,87,25,20,16,16,22,21,120,17,8,20,12,20,20,97,21,29,26,10,19,26,131,17,15,24,16,18,14,104
FAM5313_511118,FAM5313,FAM5313,1.202971339,511118,0,low,low,LI-LII,40000,3,2,3,2,160,55206,0.423247582,,,,,17,18,8,17,17,11,88,17,7,21,16,22,15,98,26,14,20,13,20,19,112,12,23,27,17,17,22,118,21,13,16,17,9,16,92
FAM5313_311048,FAM5313,FAM5313,1.202971339,311048,1,low,low,LI-LII,40000,5,3,5,2,210,55206,0.423247582,,,,,18,5,8,10,13,6,60,31,26,24,20,18,26,145,23,23,17,11,16,21,111,20,27,29,18,16,25,135,22,15,25,20,25,18,125
FAM8824_320827,FAM8824,FAM8824,1.202971339,320827,0,low,low,LI-LII,40000,3,3,2,3,191,55206,0.423247582,,,,,14,7,7,15,10,13,66,20,15,7,13,15,12,82,18,8,18,10,26,25,105,18,31,22,20,18,19,128,26,19,28,17,23,22,135
FAM8824_433129,FAM8824,FAM8824,1.202971339,433129,1,low,low,LI-LII,40000,3,3,3,3,180,55206,0.423247582,,-0.63378445,1389.250128,251.8835869,19,11,12,18,16,12,88,22,19,13,15,12,22,103,19,15,18,15,13,16,96,21,24,26,19,17,20,127,21,17,25,20,23,22,128
FAM5594_337417,FAM5594,FAM5594,1.202971339,337417,0,low,low,LI-LII,40000,4,1,4,1,206,39116,0.425528985,,,,,10,12,13,13,11,6,65,29,26,27,22,26,26,156,16,9,22,19,12,23,101,30,24,29,14,17,27,141,28,15,31,22,23,22,141
FAM5594_435664,FAM5594,FAM5594,1.202971339,435664,1,low,low,LI-LII,40000,5,3,5,1,170,39116,0.425528985,,,,,22,6,12,14,13,9,76,32,30,25,20,25,32,164,30,17,25,20,15,26,133,27,24,31,25,18,27,152,25,22,23,21,25,20,136
FAM7274_351835,FAM7274,FAM7274,1.202971339,351835,0,low,low,LI-LII,40000,4,2,4,1,170,39116,0.425528985,,,,,18,16,18,13,19,11,95,26,21,20,25,27,24,143,19,16,24,13,27,19,118,17,14,22,15,10,22,100,26,21,24,28,27,18,144
FAM7274_424438,FAM7274,FAM7274,1.202971339,424438,1,low,low,LI-LII,40000,4,2,3,2,153,39116,0.425528985,,-0.012802856,1354.986301,264.7318089,24,10,16,18,22,16,106,28,19,21,23,25,27,143,31,20,25,16,19,22,133,22,17,29,14,14,25,121,18,14,15,17,17,15,96
FAM7386_434629,FAM7386,FAM7386,1.202971339,434629,1,low,low,LI-LII,40000,4,4,1,1,156,39116,0.425528985,,0.337497838,1443.750105,214.9939549,12,17,13,18,17,12,89,23,21,21,18,23,19,125,21,21,17,16,17,17,109,17,24,19,14,15,20,109,17,15,20,19,19,13,103
FAM7386_368593,FAM7386,FAM7386,1.202971339,368593,1,low,low,LI-LII,40000,5,3,5,3,213,39116,0.425528985,,-0.512624719,1352.065877,215.7915088,19,15,16,16,18,12,96,29,25,8,16,17,20,115,15,13,16,12,23,17,96,17,28,30,17,16,22,130,20,17,30,23,26,17,133
FAM9425_464401,FAM9425,FAM9425,1.346740887,464401,0,low,low,LI-LII,30000,3,3,2,2,163,55945,0.372220123,0.930555556,-0.212765607,1295.263013,255.5312229,13,10,14,16,16,14,83,16,11,4,25,18,15,89,16,10,15,16,15,16,88,18,25,23,26,17,16,125,19,13,18,17,21,15,103
FAM9425_375279,FAM9425,FAM9425,1.346740887,375279,1,low,low,LI-LII,30000,4,3,3,4,178,55945,0.372220123,,0.030322733,1378.741772,232.3584265,22,25,16,17,21,17,118,21,13,14,18,19,18,103,21,21,16,13,19,18,108,17,19,21,15,17,16,105,16,13,17,19,16,17,98
FAM6951_462618,FAM6951,FAM6951,1.410669363,462618,1,low,low,LI-LII,60000,5,2,4,2,175,64930,0.396364515,,-0.071307173,1379.575929,227.2879671,14,9,12,13,14,14,76,25,20,13,20,13,,112.1,17,21,18,16,15,,105.4,17,32,30,24,24,,148,25,18,28,21,19,24,135
FAM6951_361788,FAM6951,FAM6951,1.410669363,361788,1,low,low,LI-LII,60000,4,2,3,3,196,64930,0.396364515,,,,,22,13,22,15,14,19,105,29,25,12,21,22,28,137,26,20,15,18,9,21,109,23,24,28,20,21,24,140,10,12,19,18,16,10,85
FAM1851_353455,FAM1851,FAM1851,1.410669363,353455,0,low,low,LI-LII,60000,5,2,5,1,170,51096,0.416741913,0.972222222,0.261601743,1138.609707,164.5397695,12,15,14,17,23,11,92,22,13,22,15,26,20,118,11,17,17,9,18,12,84,15,18,21,6,13,24,97,19,20,25,18,22,16,120
FAM1851_484707,FAM1851,FAM1851,1.410669363,484707,0,low,low,LI-LII,60000,5,1,5,2,146,51096,0.416741913,0.722222222,0.989306267,1299.39215,248.4049432,13,12,11,14,15,10,75,22,21,18,21,21,24,127,18,20,17,13,22,19,109,20,22,23,19,19,23,126,20,17,25,20,21,18,121
FAM1851_581165,FAM1851,FAM1851,1.410669363,581165,1,low,low,LI-LII,60000,5,1,5,1,150,51096,0.416741913,0.138888889,-0.210152172,1449.197012,256.219265,15,13,8,11,19,11,,30,21,11,24,9,22,117,16,8,12,10,20,24,90,26,27,29,24,24,29,159,22,18,30,26,31,21,148
FAM9850_488282,FAM9850,FAM9850,1.460600307,488282,0,low,low,LI-LII,40000,5,1,4,2,148,55363,0.423514039,,0.663292234,1258.811842,196.573473,6,12,16,20,18,16,88,18,17,19,13,16,18,101,23,19,18,17,22,20,119,19,14,23,17,13,18,104,17,22,15,15,16,12,97
FAM9850_326825,FAM9850,FAM9850,1.460600307,326825,0,low,low,LI-LII,40000,4,1,2,4,170,55363,0.423514039,,,,,13,11,15,11,14,10,74,27,19,17,17,17,20,117,21,23,16,15,17,19,111,22,15,29,18,16,23,123,20,20,20,24,20,14,118
FAM3414_459022,FAM3414,FAM3414,1.460600307,459022,1,low,low,LI-LII,40000,4,2,4,1,157,39116,0.425528985,,-0.369964287,1316.429889,230.5255418,14,16,24,16,13,9,92,32,28,20,21,30,19,150,20,26,23,13,19,21,122,17,22,32,10,20,32,133,17,6,22,26,11,20,102
FAM3414_310789,FAM3414,FAM3414,1.460600307,310789,1,low,low,LI-LII,40000,4,2,4,3,214,39116,0.425528985,,,,,27,17,22,22,19,12,119,30,26,18,10,16,25,125,19,26,26,12,21,21,125,19,26,31,13,15,30,134,25,28,26,14,22,22,137
FAM2856_359162,FAM2856,FAM2856,1.460600307,359162,0,low,low,LI-LII,40000,3,2,3,1,222,85660,0.426640544,,-0.744675752,,,12,11,13,11,12,13,72,23,24,11,17,18,19,112,19,8,12,13,18,20,90,22,22,24,17,21,22,128,19,16,17,13,12,21,98
FAM2856_431345,FAM2856,FAM2856,1.460600307,431345,1,low,low,LI-LII,40000,4,2,3,3,188,85660,0.426640544,,0.116377739,1355.966849,232.7588131,18,18,12,18,14,12,92,26,23,14,20,24,29,136,21,10,21,11,23,22,108,26,26,26,21,12,22,133,26,24,20,23,27,23,143
FAM2628_573389,FAM2628,FAM2628,1.503714174,573389,0,low,low,LI-LII,50000,5,5,1,1,210,56133,0.344122579,,,,,13,14,7,14,13,15,76,21,18,11,15,21,19,105,16,11,11,17,14,16,85,18,22,25,19,15,21,120,19,14,21,19,26,17,116
FAM2628_663402,FAM2628,FAM2628,1.503714174,663402,0,low,low,LI-LII,50000,4,1,1,1,188,56133,0.344122579,,,,,17,14,13,17,13,18,92,20,14,16,15,21,17,103,16,18,13,15,16,17,95,14,23,21,14,19,18,109,19,19,21,13,16,14,102
FAM8096_486453,FAM8096,FAM8096,1.503714174,486453,1,low,low,LI-LII,50000,4,2,4,1,154,56133,0.344122579,,-0.108833695,1366.926178,238.1458219,14,12,12,13,16,16,83,20,16,19,17,15,17,104,13,14,16,16,19,16,94,18,23,22,17,17,17,114,18,15,18,17,22,19,109
FAM8096_366055,FAM8096,FAM8096,1.503714174,366055,0,low,low,LI-LII,50000,5,1,5,2,171,56133,0.344122579,,,,,15,10,9,18,15,18,85,21,17,13,11,16,17,95,15,12,17,18,11,16,89,16,17,21,13,18,17,102,14,16,16,15,20,19,100
FAM3375_482398,FAM3375,FAM3375,1.503714174,482398,0,low,low,LI-LII,50000,4,2,4,2,149,55945,0.372220123,,-1.385677252,1259.059462,151.7678218,20,11,19,17,19,16,102,16,15,9,20,13,19,92,15,12,16,13,16,15,87,21,26,23,20,20,19,129,17,13,22,19,16,16,103
FAM3375_325743,FAM3375,FAM3375,1.503714174,325743,1,low,low,LI-LII,50000,4,1,4,1,179,55945,0.372220123,,0.093484934,1373.236279,239.8152135,21,11,16,20,16,20,104,30,25,8,15,21,17,116,13,23,18,9,5,21,89,13,26,20,17,25,19,120,17,18,19,12,18,13,97
FAM9754_431228,FAM9754,FAM9754,1.503714174,368759,1,low,low,LI-LII,50000,4,2,3,2,223,55945,0.372220123,,,,,13,5,16,11,9,10,64,27,19,13,21,15,22,117,22,11,22,14,10,20,99,19,26,26,19,18,24,132,23,18,23,18,20,19,121
FAM9754_569706,FAM9754,FAM9754,1.503714174,447831,0,low,low,LI-LII,50000,4,2,3,3,157,55945,0.372220123,,-0.380303276,1242.247871,153.9411301,14,13,19,26,15,16,103,21,19,17,13,19,20,109,14,14,17,16,17,14,92,23,21,24,17,17,20,122,16,14,19,21,12,12,94
FAM2475_540117,FAM2475,FAM2475,1.503714174,540117,0,low,low,LI-LII,50000,-9,-9,-9,-9,159,64700,0.381826525,,,,,12,12,12,15,14,14,79,18,18,9,18,17,15,95,17,19,17,13,20,20,106,16,22,24,13,18,25,118,18,17,18,17,13,14,97
FAM2475_455266,FAM2475,FAM2475,1.503714174,455266,0,low,low,LI-LII,50000,4,3,3,1,199,64700,0.381826525,,,,,15,12,10,14,15,8,74,24,14,16,19,20,21,114,15,23,20,14,20,17,109,20,22,24,17,19,21,123,22,20,23,21,22,20,128
FAM3022_456680,FAM3022,FAM3022,1.503714174,456680,0,low,low,LI-LII,50000,4,2,4,3,156,64700,0.381826525,,-0.236113469,1267.795687,231.538613,11,12,11,16,14,9,73,29,26,16,27,26,18,142,21,14,17,8,24,19,103,23,21,28,12,11,28,123,25,23,22,28,24,14,136
FAM3022_389121,FAM3022,FAM3022,1.503714174,389121,1,low,low,LI-LII,50000,4,1,4,1,187,64700,0.381826525,,-0.092543728,1407.704946,225.5817653,14,20,11,11,17,12,85,25,22,25,26,24,23,145,22,22,24,20,21,15,124,17,18,24,11,11,17,98,21,22,20,22,23,14,122
FAM6803_459847,FAM6803,FAM6803,1.503714174,459847,1,low,low,LI-LII,50000,4,2,4,2,201,52646,0.397575315,,-0.030058098,1384.163214,251.6814035,15,3,7,10,19,7,61,30,25,22,24,28,30,159,22,19,25,15,13,17,111,22,26,30,19,8,24,129,24,24,25,21,26,20,140
FAM6803_557169,FAM6803,FAM6803,1.503714174,557169,1,low,low,LI-LII,50000,4,1,4,1,165,52646,0.397575315,0.333333333,-0.049421935,1357.861009,242.4702529,20,15,18,18,19,15,105,25,24,20,18,22,19,128,26,16,18,16,13,17,106,12,20,24,14,12,20,102,17,13,18,17,19,12,96
FAM7268_463428,FAM7268,FAM7268,1.503714174,463428,0,low,low,LI-LII,50000,3,1,3,1,195,52646,0.397575315,,,,,13,15,10,14,13,8,73,18,19,13,15,21,18,104,17,11,13,12,15,18,86,15,20,23,14,17,20,109,21,19,22,19,20,18,119
FAM7268_313126,FAM7268,FAM7268,1.503714174,313126,0,low,low,LI-LII,50000,3,2,3,1,212,52646,0.397575315,,,,,15,18,16,14,20,8,91,22,19,13,19,23,10,106,12,5,14,14,17,20,82,19,9,19,17,19,18,101,18,17,19,18,15,13,100
FAM7268_552713,FAM7268,FAM7268,1.503714174,552713,0,low,low,LI-LII,50000,4,2,4,1,161,52646,0.397575315,,,,,19,17,10,15,23,10,94,22,23,18,20,22,22,127,14,15,21,17,15,16,98,19,17,25,12,13,23,109,20,20,21,22,19,13,115
FAM5306_364067,FAM5306,FAM5306,1.503714174,364067,0,low,low,LI-LII,50000,4,2,3,3,196,65490,0.408342894,,,,,12,9,7,15,12,6,61,24,22,14,21,16,22,119,20,7,18,11,22,18,96,25,26,25,27,11,23,137,23,16,26,20,27,25,137
FAM5306_446841,FAM5306,FAM5306,1.503714174,446841,1,low,low,LI-LII,50000,2,1,2,1,170,65490,0.408342894,,,,,18,17,8,17,14,11,85,27,22,17,18,26,31,141,31,30,29,21,18,22,151,26,20,21,13,19,26,125,20,11,21,23,20,8,103
FAM6941_454636,FAM6941,FAM6941,1.503714174,454636,1,low,low,LI-LII,50000,4,3,3,3,162,65490,0.408342894,,0.112795862,1358.565723,238.4173763,11,14,21,20,17,18,101,25,26,19,24,27,26,147,30,19,20,12,22,17,120,21,18,22,17,17,22,117,20,11,20,19,18,10,98
FAM6941_586004,FAM6941,FAM6941,1.503714174,586004,1,low,low,LI-LII,50000,3,2,3,2,148,65490,0.408342894,,,,,17,14,19,22,17,21,110,23,26,11,18,22,23,123,22,13,15,13,8,18,89,18,29,23,22,18,23,133,14,7,21,17,21,11,91
FAM6941_360482,FAM6941,FAM6941,1.503714174,360482,0,low,low,LI-LII,50000,3,2,3,1,192,65490,0.408342894,,,,,22,6,16,8,14,5,71,27,25,29,24,25,25,155,32,10,21,26,22,29,140,14,1,23,17,5,15,75,24,16,7,19,11,14,91
FAM9063_356791,FAM9063,FAM9063,1.503714174,356791,0,low,low,LI-LII,50000,3,1,3,1,205,65490,0.408342894,,,,,17,20,22,22,20,14,115,22,21,14,20,20,18,115,19,16,20,12,18,17,102,20,17,21,17,20,23,118,17,14,21,21,16,15,104
FAM9063_494612,FAM9063,FAM9063,1.503714174,494612,0,low,low,LI-LII,50000,5,1,5,1,147,65490,0.408342894,0.805555556,2.276935964,1287.696326,251.2485865,18,15,6,15,17,8,79,28,19,17,18,19,25,126,18,11,20,16,22,17,104,25,27,27,23,19,25,146,22,16,21,24,29,22,134
FAM1569_435178,FAM1569,FAM1569,1.503714174,435178,1,low,low,LI-LII,50000,5,1,5,5,152,51096,0.416741913,,-0.048031965,1357.791493,241.8722405,15,14,18,22,17,11,97,25,15,18,24,24,24,130,21,20,13,14,16,14,98,24,19,27,14,16,16,116,19,12,22,22,22,15,112
FAM1569_371953,FAM1569,FAM1569,1.503714174,371953,1,low,low,LI-LII,50000,3,1,1,1,189,51096,0.416741913,,-0.062443727,1336.570701,231.0372993,23,18,13,23,14,13,104,29,27,11,24,24,18,133,16,20,23,11,14,16,100,19,29,28,21,27,24,148,19,18,25,22,26,15,125
FAM2548_477343,FAM2548,FAM2548,1.503714174,477343,0,low,low,LI-LII,50000,3,2,2,4,150,43195,0.417031739,,,,,19,15,14,18,18,5,89,24,8,21,16,18,23,110,12,14,15,10,25,19,95,16,14,20,16,15,20,101,23,20,26,23,24,20,136
FAM2548_324349,FAM2548,FAM2548,1.503714174,324349,1,low,low,LI-LII,50000,5,1,4,2,198,43195,0.417031739,,-0.917672534,1320.767491,223.8537728,19,18,20,13,23,18,111,31,23,23,23,24,29,153,32,24,30,18,21,20,145,20,17,31,18,17,23,126,16,8,22,22,14,11,93
FAM9295_412548,FAM9295,FAM9295,1.503714174,412548,0,low,low,LI-LII,50000,5,2,4,4,165,43195,0.417031739,,0.40451619,1389.383008,195.761114,13,13,12,18,15,10,81,19,22,15,17,20,23,116,21,12,14,14,22,18,101,17,19,16,20,13,20,105,23,17,22,24,17,17,120
FAM9295_355012,FAM9295,FAM9295,1.503714174,355012,1,low,low,LI-LII,50000,5,1,3,1,228,43195,0.417031739,,-0.051675473,1368.963647,219.5264102,16,15,9,15,12,13,80,26,15,15,19,14,22,111,19,12,18,18,11,20,98,21,26,26,16,21,22,132,22,17,22,19,23,15,118
FAM4357_431382,FAM4357,FAM4357,1.503714174,431382,0,low,low,LI-LII,50000,4,1,4,1,183,55206,0.423247582,,,,,18,18,17,18,15,10,96,21,20,20,18,20,20,119,18,15,15,16,16,18,98,19,15,23,9,18,20,104,19,16,21,23,20,17,116
FAM4357_361735,FAM4357,FAM4357,1.503714174,361735,1,low,low,LI-LII,50000,5,1,5,2,221,55206,0.423247582,,-0.794643782,1310.776003,186.6821137,22,20,21,20,18,10,111,25,18,20,24,20,25,132,15,11,21,16,22,24,109,26,23,29,23,21,32,154,27,20,29,21,20,22,139
FAM9580_433369,FAM9580,FAM9580,1.503714174,419714,1,low,low,LI-LII,50000,4,1,3,1,158,39116,0.425528985,,-0.057187645,1352.956579,232.4070756,12,10,17,16,15,12,82,23,21,16,19,18,19,116,21,8,18,16,14,17,94,15,23,23,14,11,16,102,20,10,17,21,17,18,103
FAM9580_340419,FAM9580,FAM9580,1.503714174,393257,1,low,low,LI-LII,50000,4,1,4,2,188,39116,0.425528985,,,,,21,16,15,17,15,16,100,21,21,13,20,22,22,119,24,14,25,22,14,18,117,19,13,24,15,17,19,107,23,12,17,14,20,11,97
FAM7919_358277,FAM7919,FAM7919,1.503714174,358277,0,low,low,LI-LII,50000,4,3,2,3,200,85660,0.426640544,,-1.740352996,1260.349246,136.5853344,6,12,8,10,8,8,52,26,22,24,22,28,22,144,16,16,22,20,26,18,118,20,24,22,16,16,20,118,26,24,20,26,28,24,148
FAM7919_473068,FAM7919,FAM7919,1.503714174,473068,1,low,low,LI-LII,50000,4,2,3,4,164,85660,0.426640544,,,,,21,18,19,16,17,15,106,23,12,14,21,20,15,105,20,15,14,18,18,17,102,20,19,20,16,23,19,117,16,22,22,21,20,12,113
FAM2576_324716,FAM2576,FAM2576,1.645780923,324716,0,low,low,LI-LII,70000,4,1,4,1,171,60695,0.367353356,,-0.688804854,1232.481798,190.6901607,9,7,6,19,18,8,67,25,15,21,25,27,27,140,21,19,8,14,17,12,91,18,27,24,16,17,20,122,19,18,25,22,16,20,120
FAM2576_444320,FAM2576,FAM2576,1.645780923,444320,0,low,low,LI-LII,70000,5,1,5,1,149,60695,0.367353356,,0.291225853,1303.781027,229.8115188,14,10,13,20,19,12,88,25,14,14,21,27,21,122,25,14,24,15,13,17,108,20,25,27,19,13,22,126,18,13,24,19,17,14,105
FAM7408_387811,FAM7408,FAM7408,1.645780923,387811,1,low,low,LI-LII,70000,4,1,4,1,177,58357,0.41881898,,,,,8,13,8,7,18,8,62,30,24,17,22,26,31,150,22,27,27,16,22,20,134,25,29,31,25,25,29,164,24,14,31,23,26,18,136
FAM7408_435270,FAM7408,FAM7408,1.645780923,435270,1,low,low,LI-LII,70000,4,5,2,5,151,58357,0.41881898,,-0.403942308,1361.586636,248.4743246,12,7,5,10,16,3,53,32,22,16,22,26,24,142,12,21,25,18,26,18,120,29,30,32,25,24,26,166,28,24,28,23,28,21,152
FAM2190_314279,FAM2190,FAM2190,1.804457009,314279,0,high,high,HI-HII,60000,5,2,4,3,211,52710,0.431556638,,,,,12,5,8,8,15,9,57,24,21,21,19,22,25,132,29,25,27,23,30,17,151,23,28,28,20,12,29,140,24,7,25,22,18,13,109
FAM2190_468180,FAM2190,FAM2190,1.804457009,468180,0,high,high,HI-HII,60000,5,3,2,3,163,52710,0.431556638,,,,,17,20,19,22,16,15,109,26,19,15,17,24,25,126,16,21,22,13,19,18,109,19,16,22,15,16,21,109,17,10,16,19,16,16,94
FAM3309_346129,FAM3309,FAM3309,1.804457009,346129,0,high,high,HI-HII,60000,4,2,3,2,176,52710,0.431556638,,0.280147205,1250.232995,148.4243104,16,16,16,16,18,15,97,16,15,14,18,17,21,101,14,15,15,17,22,17,100,17,17,18,10,16,17,95,18,13,17,23,17,12,100
FAM3309_439383,FAM3309,FAM3309,1.804457009,439383,1,high,high,HI-HII,60000,4,1,3,1,154,52710,0.431556638,,0.355857179,1419.922793,276.7641273,22,19,18,21,16,16,112,22,16,13,18,12,23,104,29,24,18,18,20,17,126,20,30,26,19,13,26,134,19,16,23,20,24,16,118
FAM6881_343467,FAM6881,FAM6881,1.804457009,343467,0,high,high,HI-HII,60000,4,1,4,1,193,52710,0.431556638,,-0.571822401,1284.930232,111.9303913,12,11,13,21,17,11,85,24,14,13,16,23,18,108,22,12,16,13,19,19,101,19,20,22,19,23,21,124,20,15,22,20,20,18,115
FAM6881_466973,FAM6881,FAM6881,1.804457009,466973,0,high,high,HI-HII,60000,4,2,3,3,151,52710,0.431556638,,-0.462157863,1299.383622,214.2906603,24,11,21,25,15,12,108,26,21,12,15,18,22,114,13,21,13,8,7,15,77,25,23,25,15,25,29,142,24,8,27,20,17,16,112
FAM7106_514372,FAM7106,FAM7106,1.804457009,514372,1,high,high,HI-HII,60000,5,1,5,1,160,52710,0.431556638,0.027777778,0.313687981,1419.86878,235.16678,19,17,13,21,14,17,101,16,16,14,18,16,16,96,15,15,15,18,16,16,95,13,17,14,21,15,18,98,18,16,19,21,16,21,111
FAM7106_420680,FAM7106,FAM7106,1.804457009,420680,1,high,high,HI-HII,60000,4,1,3,2,187,52710,0.431556638,0.041666667,-0.177724361,1338.800462,249.6466724,19,15,21,16,19,15,105,29,25,10,18,27,28,137,26,28,28,19,19,19,139,21,21,25,17,21,24,129,20,21,18,21,20,17,117
FAM1913_380025,FAM1913,FAM1913,1.804457009,380025,0,high,high,HI-HII,60000,4,2,4,2,220,58815,0.434503108,,,,,13,12,12,12,14,11,74,23,18,13,16,9,23,102,24,8,20,13,16,17,98,20,25,21,19,17,22,124,18,13,22,19,20,15,107
FAM1913_452071,FAM1913,FAM1913,1.804457009,452071,0,high,high,HI-HII,60000,5,2,3,2,181,58815,0.434503108,,,,,16,18,15,17,14,12,92,18,25,10,13,22,17,105,13,14,12,15,16,22,92,19,19,16,18,21,18,111,17,12,14,11,17,20,91
FAM2159_424202,FAM2159,FAM2159,1.804457009,424202,0,high,high,HI-HII,60000,4,1,4,2,150,58815,0.434503108,,-1.186146758,1323.427411,224.7982707,10,11,9,15,15,5,65,25,22,19,15,22,17,120,17,14,19,17,20,16,103,19,21,28,22,18,23,131,25,23,27,26,25,22,148
FAM2159_339932,FAM2159,FAM2159,1.804457009,339932,1,high,high,HI-HII,60000,4,3,2,2,192,58815,0.434503108,,,,,16,14,12,15,18,12,87,27,29,18,21,29,27,151,21,16,25,20,24,17,123,24,26,25,16,20,23,134,20,19,24,22,22,10,117
FAM3293_381381,FAM3293,FAM3293,1.804457009,381381,0,high,high,HI-HII,60000,4,1,4,1,200,58815,0.434503108,,,,,10,14,11,8,16,10,69,25,17,15,17,21,18,113,21,12,13,12,17,24,99,17,15,24,14,15,18,103,20,9,21,15,15,21,101
FAM3293_434324,FAM3293,FAM3293,1.804457009,434324,0,high,high,HI-HII,60000,3,1,3,1,172,58815,0.434503108,,0.093430006,1261.59871,197.3358673,13,14,11,12,21,5,76,27,28,23,22,24,24,148,17,10,20,16,16,18,97,18,21,26,7,10,14,96,20,16,24,25,23,21,129
FAM8441_379228,FAM8441,FAM8441,1.804457009,379228,1,high,high,HI-HII,60000,3,4,2,2,220,58176,0.43903699,0.069444444,-0.040352232,1359.87448,222.2407584,23,21,24,18,24,20,130,25,22,9,15,18,25,114,24,14,21,15,12,22,108,10,12,20,18,25,21,106,17,17,20,21,12,8,95
FAM8441_417071,FAM8441,FAM8441,1.804457009,417071,1,high,high,HI-HII,60000,3,3,3,4,198,58176,0.43903699,,,,,23,22,26,24,23,23,141,19,26,19,20,20,21,125,22,14,16,16,20,16,104,20,11,18,18,17,14,98,15,28,21,16,22,20,122
FAM1391_511986,FAM1391,FAM1391,1.804457009,511986,1,high,high,HI-HII,60000,4,2,4,2,150,49461,0.441056601,,,,,14,18,20,17,20,20,109,23,17,16,19,26,24,125,23,15,21,14,17,16,106,15,18,21,15,15,21,105,18,16,19,21,16,8,98
